id,LATITUDE,LONGITUDE
34,40.243267444229325,-111.67959491938039
34,40.24199832121781,-111.67988304613688
34,40.242003957737055,-111.68172933482818
34,40.24212159392951,-111.68289114438964
34,40.241492960318155,-111.6845451947355
34,40.24184036964892,-111.68435857808308
34,40.24239201586072,-111.68265838928323
34,40.242943636620026,-111.68095817231442
34,40.24349523192618,-111.67925792717726
35,40.242071054795495,-111.6868395674664
35,40.2423185951096,-111.68526190659243
35,40.24120742714742,-111.68574951804561
35,40.241061615697056,-111.6869464669307
35,40.24015943539036,-111.68569223189085
35,40.23906387839586,-111.68559824741443
35,40.239637833219504,-111.68626539025033
35,40.24055668908119,-111.68656260053787
35,40.24118292756013,-111.68518429181924
36,40.234412487782606,-111.64468182685404
36,40.235622588667866,-111.64461765377781
36,40.23497267483241,-111.64381735216601
36,40.23378327849926,-111.64387231217908
36,40.23455268860787,-111.6455189591428
36,40.23540737094884,-111.64486210906465
36,40.23388736161559,-111.64479291612676
37,40.23284792237147,-111.66767265808834
37,40.232448766649355,-111.6691778511474
37,40.233627953155384,-111.66871977058882
38,40.22457041993834,-111.67345166655777
38,40.22392538107059,-111.6722887644112
38,40.22534860614173,-111.67245325727663
39,40.22579802494894,-111.65119804681616
39,40.2262637246913,-111.65055086657127
40,40.21848318539092,-111.63844921460189
40,40.2174334505387,-111.6374568371798
40,40.21703654746132,-111.63829931928697
40,40.2176868284378,-111.63933554629824
41,40.2156642465733,-111.62993944370234
41,40.214439340075174,-111.6292801790151
41,40.21369426744716,-111.63015486326917
41,40.212432179316224,-111.63097815653167
41,40.21251417853185,-111.63204237021266
41,40.213536694297765,-111.63205514280301
41,40.214801647041924,-111.63169759485983
41,40.21526222471066,-111.63113444719966
42,40.20298346478822,-111.62102059782634
43,40.17986171208317,-111.6280847448495
43,40.1785270531729,-111.62797317353481
43,40.17711308956041,-111.62797053585005
43,40.17625111319683,-111.62866664944471
43,40.17649001178726,-111.63045213734642
43,40.177052833300365,-111.63214316126363
43,40.177821459208054,-111.6336748366083
43,40.178691221221676,-111.63512822184121
43,40.179917844238126,-111.6354571124177
43,40.179912667075776,-111.63361369062537
43,40.17990745991785,-111.63177026912022
43,40.17990222276431,-111.62992684790395
44,40.176324316578835,-111.60294052039187
44,40.176782357195236,-111.60169591006456
44,40.17663653854432,-111.60007808547564
44,40.17538175016442,-111.60022865976498
44,40.1755437435565,-111.60204046080742
45,40.16904030591545,-111.62797807563419
45,40.16874586717099,-111.62928732876387
45,40.169515900808456,-111.6299745394863
45,40.16978011964873,-111.62878555546642
46,40.16327257754711,-111.5868151045388
46,40.163471607810116,-111.58538422531285
46,40.162606462207314,-111.5858903667857
47,40.14654979275969,-111.63823233417577
47,40.14668425630386,-111.63651694335633
47,40.1457366157621,-111.63635072815099
47,40.14571078486668,-111.63753878423749
48,40.13037245867717,-111.57776821300568
48,40.12952345001301,-111.57690971239707
48,40.12878863749433,-111.57590807931145
48,40.12876151955804,-111.57783786841252
48,40.12960368587836,-111.57872765694529
49,40.14414658605971,-111.59549029690463
49,40.144779682809954,-111.59438063997277
49,40.14376249845646,-111.59491595596224
50,40.12562422883398,-111.6504636213418
50,40.12532151793969,-111.64909165758728
50,40.12469652504094,-111.6478046777021
50,40.125406016577344,-111.6468824868321
50,40.12624275473325,-111.648127679041
50,40.12624888905885,-111.64979772506896
51,40.11923879497239,-111.6482557032489
52,40.10372901437864,-111.64427100638684
52,40.102333318593814,-111.64426807494903
52,40.10093762314456,-111.64426514363386
52,40.10047714357206,-111.64550204718468
52,40.101872819396156,-111.64549199916304
52,40.10326849555528,-111.64548195072108
52,40.10443655179566,-111.64518117540511
53,40.105905727312965,-111.65924036450157
53,40.10565932531123,-111.6576309778045
53,40.10422756474072,-111.65776751541378
53,40.10328506687675,-111.65867771290345
53,40.10378995023048,-111.66005420670594
53,40.10522423392301,-111.66013406843506
55,40.02696212516139,-111.72275405162522
55,40.027180335304074,-111.72442127756025
55,40.02832057283162,-111.72546932796065
55,40.02946080089429,-111.72651741413968
55,40.03038452113656,-111.72691368786909
55,40.03060480314986,-111.72700477710967
55,40.031166373238904,-111.72642665630026
55,40.03032868242684,-111.72513777623273
55,40.02905728750173,-111.72438728618155
55,40.027785887908024,-111.72363682469728
56,39.985008951274104,-111.84321111122759
56,39.98361230092652,-111.84321653399806
56,39.98221565098401,-111.84322195654192
56,39.982181420853045,-111.84495565187775
56,39.9835779870969,-111.84497625335146
56,39.98497455374235,-111.84499685568603
56,39.985696296553655,-111.8441161079734
57,40.312171792997205,-111.90075683808305
57,40.31200015252422,-111.90242256839612
57,40.312657277290825,-111.90279314756064
57,40.31344773304158,-111.90201799527031
57,40.31314569086046,-111.90066486885901
58,40.355276888725726,-111.95240475352217
59,39.964484787608484,-111.78100159048203
59,39.96456004893377,-111.77912005784303
59,39.965320451565475,-111.77820704725319
59,39.965245658749,-111.77982945945566
59,39.96495330944493,-111.78167484330896
60,39.97587464849149,-111.78389112683945
61,39.97333750007938,-111.78632323530807
61,39.97286023619386,-111.78587617616222
61,39.972674503593176,-111.78724005223702
62,39.98870555871559,-111.79079518253883
62,39.988094218753226,-111.7915319822272
63,40.31000380862571,-112.01066271642308
64,40.3499184957141,-111.96514076825669
64,40.349699708979635,-111.96411273749013
65,40.29398049703612,-111.71112749689102
65,40.293849482319324,-111.70945120308517
65,40.293591443185484,-111.70882126665937
65,40.29227294757024,-111.70884276513569
65,40.29137870356502,-111.70831200309182
65,40.29044665057619,-111.70780256808993
65,40.290035810480184,-111.70899294080249
65,40.290592424634276,-111.70999833077295
65,40.29114037091899,-111.71126800657072
65,40.29158615866436,-111.7126951232044
65,40.29290472765817,-111.71270659931022
65,40.29388571504696,-111.7122490932832
66,40.28986584123327,-111.73868560733045
66,40.28983437659352,-111.74048112578109
66,40.290855103957725,-111.74097221853994
66,40.29110358701712,-111.74259421304635
66,40.29230767423961,-111.74336980078684
66,40.29338288550302,-111.74273947015652
66,40.29341706015472,-111.74094394039398
66,40.29345120639725,-111.73914840878783
66,40.2934853242306,-111.73735287533961
66,40.29323377166202,-111.73591306208006
66,40.29185880468555,-111.7358722705258
66,40.29048383791281,-111.73583148065731
66,40.2899047476981,-111.73689036315976
67,40.29768241527314,-111.73895166392894
68,40.30021265758478,-111.74298720594484
68,40.299635970361415,-111.7424961176528
69,40.30923863023108,-111.74887102356348
69,40.308855071517414,-111.74815582409421
70,40.27211855059361,-111.67859706300608
70,40.272832070499824,-111.67813166055028
70,40.27187707991274,-111.6779942732108
71,40.26297129280988,-111.70477427307061
71,40.26368645103989,-111.70378377796429
71,40.26334712530837,-111.70228428558761
71,40.26204393648246,-111.70165256082934
71,40.26079978818007,-111.70113300648293
71,40.26078445444641,-111.70294746050473
71,40.26106530675183,-111.7042802446278
71,40.262260734468875,-111.7052064376973
72,40.38224336703934,-111.74276454261287
72,40.381844178205704,-111.74148461310028
72,40.38096623544343,-111.74067043206361
72,40.379968242715634,-111.7399333936456
72,40.37930887598124,-111.7408520034245
72,40.37884897744588,-111.7420244328373
72,40.37886295067045,-111.74380494435643
72,40.379577925881804,-111.74465283880602
72,40.3809396224288,-111.74464035607986
72,40.381668617716734,-111.7437997253727
72,40.382928545598666,-111.74363777093389
73,40.44444238783861,-111.89331496851996
73,40.445379256015514,-111.89195608581144
73,40.44445250455048,-111.89226422378509
74,40.40657151906705,-111.74362706060313
74,40.405824861642614,-111.74239231661227
74,40.404687541901865,-111.7422166492011
74,40.40489248619523,-111.74349059498194
74,40.405981672528725,-111.7441592142585
75,40.409647037585955,-111.76308352895084
75,40.41040960692717,-111.76429016786142
75,40.41066014704603,-111.7627749915218
76,40.40696402563669,-111.76968097576633
77,40.41435114367605,-111.75363788517689
77,40.414312061429776,-111.75221601652146
77,40.41382512239744,-111.75334372497161
78,40.41447139496081,-111.76468979366109
78,40.4134498665518,-111.76385828165
78,40.412714797201744,-111.76306008669957
78,40.41403392487949,-111.76337438607656
78,40.41519362183955,-111.76384933784573
79,40.42196829300348,-111.76002418512418
79,40.42099174079943,-111.76002506223917
79,40.42144647856964,-111.75893094259702
79,40.4226904050193,-111.75897882330943
80,40.42081982597015,-111.78810041111392
80,40.420343463975,-111.78701692991596
80,40.419397281946964,-111.7877650749951
80,40.418960804202975,-111.78907729929668
80,40.417646608002464,-111.7894044177183
80,40.41766777575139,-111.79121145080731
80,40.41822953135209,-111.79225396272373
80,40.419180422968246,-111.79154958993743
80,40.41934312566169,-111.78975488224867
80,40.42032310449911,-111.789261074522
81,40.44071314407721,-111.76283222649366
81,40.44088822032506,-111.76160642919928
81,40.439801481840405,-111.76194172005084
82,40.452450745153364,-111.77147729672936
82,40.45336896699341,-111.77089937880791
82,40.454460611039316,-111.76994883074565
82,40.45547704265887,-111.76890325269059
82,40.45490436300104,-111.76859873877008
82,40.45497634716057,-111.76740993295924
82,40.45366528628868,-111.76741992222324
82,40.4523542255309,-111.76742991109265
82,40.45181721724769,-111.76845281317858
82,40.451810016824524,-111.77016904068383
82,40.45232804850682,-111.76980514193565
83,40.45245209295977,-111.77720373869964
83,40.45276301894603,-111.77773005726952
84,40.381147554422085,-111.77946246368676
84,40.38196301786875,-111.77898330168041
84,40.381156754276205,-111.7782422729411
84,40.38048430546319,-111.77867634097534
85,40.3765544550825,-111.79605876387372
85,40.375839064326875,-111.79701704769077
86,40.38512758236445,-111.81398751623132
86,40.385049742867025,-111.8130597435535
86,40.38417673841029,-111.8135979242836
87,40.38391376457603,-111.7960005285288
87,40.38337643348498,-111.79669374695109
88,40.389160157943074,-111.81698244149534
88,40.390010231616614,-111.81634027717912
88,40.389744362556755,-111.8160083268704
89,40.390661622694516,-111.80620948548308
90,40.39553534591831,-111.80458859495775
90,40.39449861242915,-111.8055575745414
90,40.3958389782233,-111.80572496944319
91,40.39073237165551,-111.8382932691374
91,40.39061893899795,-111.83668290255602
91,40.391347792727544,-111.83754880559106
92,40.36697166822228,-111.79226410954115
92,40.36573174907428,-111.79226641565299
92,40.365986577003525,-111.7931574619686
92,40.366800138556556,-111.79438075033472
92,40.36707445461263,-111.79376923713939
93,40.39411125095136,-111.8477875892662
93,40.39379782997577,-111.84927343047582
93,40.3948078534677,-111.84875341873605
94,40.398516299301626,-111.85308884394543
94,40.3991450216217,-111.85388844373448
95,40.412527244580865,-111.83295768087345
95,40.41187403902328,-111.83212175076486
95,40.411444661035276,-111.8332014676142
96,40.36147743675898,-111.95388615780797
96,40.36064567574626,-111.95387272137857
96,40.36008950491393,-111.9549501271875
96,40.36114927837871,-111.95567982954503
96,40.361905929608405,-111.9553603291285
97,40.409353435623075,-111.8793356596507
97,40.408608041494375,-111.87829705691897
97,40.40794290240636,-111.87934515723191
98,40.43617109740182,-111.90087352472406
98,40.43514718920251,-111.90167374255962
98,40.435882627533665,-111.90285176125344
98,40.43678781519036,-111.90211237637858
99,40.35854962938835,-111.98606687140403
99,40.358841143070265,-111.98515372772788
101,40.37017622582457,-111.92930208733294
101,40.37100461124622,-111.92881983151196
101,40.371082089860664,-111.92709317116956
101,40.37034226562267,-111.9262043771793
101,40.36947609558923,-111.92655684471474
101,40.36950872170849,-111.92828590757905
102,40.40086661872798,-111.87848701425665
102,40.400360467092916,-111.87886466484582
102,40.40154344419534,-111.87956034565173
102,40.402458678628186,-111.88102221981946
102,40.402590865746596,-111.87951734359369
102,40.40231315856813,-111.87865456557849
103,40.40542141898524,-111.87957534585375
104,40.408689593252724,-111.89502915191872
104,40.41010109455383,-111.89461571404541
104,40.41090002953025,-111.8930369356331
104,40.41068990993541,-111.89202406308961
104,40.409709149006574,-111.8914647137565
104,40.40880097576749,-111.89244991071291
104,40.407947144678765,-111.89352890279417
105,40.38350716049558,-111.8756166208565
105,40.38399908856042,-111.87665148206618
105,40.3844698694155,-111.8755545198646
106,40.37988028829235,-111.8740238645921
106,40.38030062126966,-111.87370035175961
107,40.37673493692498,-111.88255623397929
107,40.377978590829414,-111.88278421173244
107,40.379397584700456,-111.8827820779847
107,40.3796954332548,-111.88132530140588
107,40.37968239525696,-111.87947413780697
107,40.37826901266812,-111.8793092753326
107,40.376855630018945,-111.87914441987074
107,40.37670174430725,-111.88070172003154
108,40.39409440884331,-111.86099767175354
108,40.392945009606464,-111.86116350366558
108,40.39357009650713,-111.86209449254989
108,40.394768920060784,-111.86190885568561
109,40.38970883959137,-111.86438582233893
109,40.39001134249558,-111.86310277281602
109,40.389476787543174,-111.86214090935489
109,40.38819994354245,-111.86214104068635
109,40.38726472920847,-111.86258972283555
109,40.387259541934775,-111.8642595269094
109,40.38843202923639,-111.86438502630764
110,40.38632780602827,-111.87443151469655
110,40.38710478382314,-111.874576452376
110,40.38674007396368,-111.87347209715924
111,40.38400807594532,-111.83830734268749
111,40.38359041146275,-111.83871095074399
112,40.370917118030086,-111.8378987093212
112,40.37130324543312,-111.83733416614191
113,40.36253001832508,-111.83793365455892
113,40.362536160581975,-111.83967698548675
113,40.363260604852165,-111.84028529454169
113,40.36457170095708,-111.83996662238432
113,40.364476178712245,-111.8384674065089
113,40.36431735990288,-111.83797552500087
113,40.36300367883614,-111.83827545027744
114,40.367363715669256,-111.85649929346633
114,40.36790803027683,-111.85554283756754
114,40.36703471009593,-111.85496127740896
115,40.36286346046473,-111.86312703048593
115,40.36237567642285,-111.86244986454149
116,40.36258556019885,-111.86588875087853
116,40.363958132486566,-111.86612343318839
116,40.36381485658561,-111.86513748871334
117,40.39306516252869,-111.92868659064555
117,40.39307589234072,-111.92676622563548
117,40.392536209889734,-111.92702733523666
117,40.39167092912734,-111.92857885520569
117,40.39232563709597,-111.92963949601291
118,40.39167242553827,-111.92957266935848
118,40.393063134744594,-111.9296042650197
118,40.39307387877056,-111.92768396321722
118,40.392952917161686,-111.92628556061096
118,40.392087677595626,-111.92783705164831
119,40.401023701299614,-111.93262213391124
119,40.401756779560536,-111.93141712728773
119,40.401682923057265,-111.93009581306006
119,40.40055612354849,-111.93030926387634
119,40.39964063424698,-111.93036276796737
119,40.39909986913597,-111.93193084307595
119,40.399825744575686,-111.9330757305192
120,40.395310839552096,-111.93378826000136
122,40.4047366090175,-111.92704938261929
122,40.40457918927161,-111.9273548338263
122,40.405746341087784,-111.92784747379434
122,40.406566859336934,-111.92792482620673
122,40.40596255967238,-111.9265384460093
122,40.404964054557595,-111.92588477631443
123,40.380671388366345,-111.90481724278077
123,40.380197341270005,-111.9055181451543
124,40.38268919449253,-111.89948277355874
125,40.396822723210086,-111.92328946713779
126,40.39178650825429,-111.9190789709912
126,40.39240462080455,-111.9183257736162
127,40.37610429335379,-111.93654169665764
127,40.37648839015362,-111.9357043987204
127,40.37501439350557,-111.93571146167695
127,40.374709589292095,-111.9366373071618
128,40.35562142000941,-111.90840702652692
128,40.35694472812983,-111.90822985457967
128,40.3575972090646,-111.90681478926778
128,40.357579597008645,-111.90501179584507
128,40.35733788383721,-111.90350329631619
128,40.35595851931283,-111.90348996895516
128,40.35489627503244,-111.90388995005007
128,40.35491048987292,-111.90569292188384
128,40.35492467609448,-111.90749589448785
129,40.3492922012401,-111.91227714980542
129,40.348568747603586,-111.91125348187722
129,40.34999426217823,-111.91130113291902
130,40.312171792997205,-111.90075683808305
130,40.31200015252422,-111.90242256839612
130,40.312657277290825,-111.90279314756064
130,40.31344773304158,-111.90201799527031
130,40.31314569086046,-111.90066486885901
131,40.33769054156486,-111.9243823209592
131,40.33832580602655,-111.92412474221982
132,40.336973336603634,-111.93031128796915
132,40.33612223256075,-111.92944175872668
132,40.336038643451424,-111.93128080388796
132,40.337422724977955,-111.93138252600721
133,40.338246713124185,-111.92056128692417
133,40.338755268553655,-111.92131472026844
133,40.33954516038884,-111.92184436511279
133,40.33887103311633,-111.92034975736237
133,40.338325590471165,-111.91969802258643
133,40.337361310544885,-111.91834191836897
133,40.33675194530647,-111.91829092912617
133,40.33709957525158,-111.91968587698787
134,40.33445500415561,-111.91662820166395
135,40.33443432269886,-111.90780697151548
135,40.33549691261225,-111.90744505780249
135,40.33472867360033,-111.90620950004947
136,40.32017079964995,-111.91050002592011
136,40.31968690767224,-111.90995905690303
137,40.30734045373403,-111.90047196059956
137,40.30763653184428,-111.90171254516045
137,40.308859686164,-111.90144754103368
137,40.3096089703193,-111.90115350543891
137,40.30968059645628,-111.89963444194797
137,40.308503953208174,-111.89988846939161
138,40.30047900419202,-111.88851517977405
138,40.30013581952549,-111.88794007716643
139,40.35943522664968,-111.96922226089437
139,40.36023161393147,-111.96875947158699
139,40.35953752572237,-111.9678497616184
140,40.31407254548129,-112.00516320857209
140,40.3130700246777,-112.00435372427228
140,40.31232834632618,-112.00411106328323
140,40.31225264055127,-112.00511622758098
140,40.313014705815824,-112.00594485070563
140,40.313825963424904,-112.00672869926983
140,40.314144707359894,-112.00574367600701
141,40.30242113703434,-112.0020835752953
141,40.3016433721056,-112.00117165981285
141,40.301334325611826,-112.00219680751148
142,40.31320507703571,-112.02552585586763
142,40.31234243475299,-112.02530963999392
143,40.313570322111524,-112.01730781894432
143,40.31290747900592,-112.01643628926422
144,40.31525685323412,-112.00758184957391
145,40.31525817084276,-112.00337221591377
146,40.31550733287979,-111.99953319401062
147,40.31047275884123,-112.01006289945865
147,40.3111882740564,-112.01061133458822
148,40.30913032804997,-112.005568553816
148,40.3092601409617,-112.00720804225305
148,40.3102657961739,-112.00746998630582
148,40.310445945841636,-112.00614098600786
148,40.30944937123388,-112.0054027411288
149,40.29902028952938,-112.00735691889439
149,40.29880710131031,-112.0058744074572
149,40.29816535973973,-112.00690953370852
150,40.30118746533285,-112.00790253531056
150,40.30075514494076,-112.00739750357563
151,40.30722448882522,-112.02469919181716
151,40.30663082108528,-112.02531690575215
152,40.332754359731815,-112.01395132138059
152,40.3327279041463,-112.01571016596498
152,40.331734447561566,-112.01682849924381
152,40.331726683045694,-112.01858762753352
152,40.33171889127645,-112.02034675541172
152,40.331017402394416,-112.02116115610809
152,40.32967197927599,-112.02109857685448
152,40.32832655631158,-112.0210360001329
152,40.32747105264797,-112.02038845366985
152,40.32754424069091,-112.0186320090683
152,40.32810729490958,-112.01742450913166
152,40.32823656123808,-112.0156926196274
152,40.3295825145535,-112.01565416382493
152,40.329514773859195,-112.01393502498331
152,40.33078245120705,-112.0135560850482
152,40.33210586879179,-112.01323329727047
153,40.29531838004105,-111.8846048640834
154,40.290062391913615,-111.88241345524818
154,40.28972544323922,-111.88315702712053
155,40.28787422787342,-111.88120877560904
156,40.30265258395576,-111.89158413214899
156,40.30145529093631,-111.8920100165548
157,40.385952554095354,-111.98778110387786
157,40.38651402202951,-111.9871072225625
158,40.384465487725024,-112.00141148419618
158,40.384988351966726,-112.00042430300509
158,40.384040283089455,-111.99913289015558
158,40.38370710177898,-112.00044681076425
159,40.38362387324121,-111.98904396095504
159,40.383367098021864,-111.99006483170864
160,40.37972514288546,-112.01129843155131
160,40.38062399544929,-112.01088551672869
160,40.379954296787446,-112.01012734436402
160,40.37904914790084,-112.0105167249804
161,40.39008809344528,-111.88357261563591
161,40.39039478959815,-111.8830661873276
162,40.41040840660939,-111.90758302211309
162,40.4095810742978,-111.90698629407531
162,40.40830679112304,-111.90701869084488
162,40.40859665497049,-111.90776486965831
162,40.40982729590645,-111.908198619891
163,40.39351880989946,-111.89605284250784
163,40.39490163666487,-111.89586704060113
163,40.39496072905964,-111.89413066073097
163,40.393610993335635,-111.89465837663029
163,40.392707155853195,-111.8952222609189
164,40.440424875636225,-111.88622680880195
164,40.44005982047204,-111.88759930276025
164,40.44077641233924,-111.8876614546098
165,40.44238471567232,-111.89035001271579
165,40.4426547267999,-111.89088476036446
166,40.45038415936077,-111.89222372423457
166,40.44987995505277,-111.89358746735115
166,40.449184052066826,-111.89293945482511
166,40.449798413817156,-111.89420513540516
166,40.45101346390629,-111.89404105464621
166,40.45134515178784,-111.89283699915256
166,40.450956746046536,-111.89115845362808
167,40.34936005794581,-111.96869473403918
167,40.350476370181745,-111.96931269500253
167,40.35031021814919,-111.96885207833984
168,40.34948787120687,-111.96133109556406
169,40.40246094175765,-111.93400997865398
170,40.352862249113294,-111.96555208940319
171,40.35581878324081,-111.96585123359277
171,40.35628308872461,-111.96645886938033
172,40.360183777723584,-111.96116646069565
172,40.359820682966344,-111.96161581105653
173,40.35870912337545,-111.9701916047014
174,40.3615078248457,-111.97143438633958
175,40.357354688609426,-111.97573767776818
176,40.35910282275556,-111.98296316703548
176,40.36028224918284,-111.98237178273654
176,40.35996643226927,-111.9809053301528
176,40.35914758465436,-111.9804389226364
176,40.35796663320187,-111.98102507269465
176,40.358286414389006,-111.9824882244388
177,40.36034926970241,-111.98898512637372
177,40.36039212372541,-111.98877955191176
178,40.36828791653438,-111.97426956721779
178,40.36825893141045,-111.97345198993223
179,40.366754408678275,-111.97020631705995
179,40.36619870695278,-111.97005891936014
180,40.373553884402526,-111.97890918767379
181,40.3613059429129,-111.94588876775444
181,40.36066566096585,-111.94722254164449
181,40.361128815043934,-111.94687193948383
182,40.35786053163185,-111.95068755366528
183,40.35622897483517,-112.00242171636664
184,40.376516062725564,-111.99875589258018
184,40.37696006302082,-111.99683538442606
184,40.376461796138926,-111.99714971270335
185,40.372616400932586,-112.01549599518444
185,40.372816418931016,-112.01698761987564
185,40.37348336087683,-112.01580848949843
185,40.373288294839455,-112.01473384137311
186,40.350103136431436,-111.90508853833178
186,40.35065103322929,-111.90360759562178
186,40.34928190280197,-111.90457913333819
187,40.371831361659716,-111.87661575985283
187,40.37266765941093,-111.87563017962337
188,40.41390137125302,-111.8808145924418
188,40.41342380677625,-111.88185177559686
188,40.413944509413476,-111.88331454124283
188,40.41494799440226,-111.88450535469444
188,40.4159514669967,-111.885696204129
188,40.415521633688265,-111.88506577713068
188,40.4146474679816,-111.88372318099658
188,40.41394977656284,-111.88220382450815
189,40.41747978254778,-111.89362697996626
189,40.417704371131734,-111.89302951232428
190,40.40869323061316,-111.87330752698284
190,40.40848857733283,-111.87345546306285
190,40.40995241723025,-111.8734642857619
190,40.41130182910977,-111.87332267720674
